categoria,cat_principal,nombre,ean,precio,precio_texto,fecha
Almacen,Almacen,aceite de maiz mazola x 900 ml.,7790272000794,5565.0,"$5.565,00",20260602
Almacen,Almacen,aceite de oliva casalta extra virgen medio x 250 .,7790139004828,20223.0,"$20.223,00",20260602
Almacen,Almacen,aceite de oliva casalta extra virgen suave x 400 .,7790139004569,31043.0,"$31.043,00",20260602
Almacen,Almacen,aceite de oliva casalta medio x 400 ml.,7790139004576,31043.0,"$31.043,00",20260602
Almacen,Almacen,aceite de oliva cocinero extra virgen x 500 ml.,7790070265098,12906.0,"$12.906,00",20260602
Almacen,Almacen,aceite de oliva cocinero ol. puro p. x 1 litro,7790070265135,20746.0,"$20.746,00",20260602
Almacen,Almacen,aceite de oliva con limon la toscana x 250 ml.,7798080521265,9903.0,"$9.903,00",20260602
Almacen,Almacen,"aceite de oliva cortijo extra virgen x 1,5 lts.",7798123974812,49248.0,"$49.248,00",20260602
Almacen,Almacen,aceite de oliva cortijo x 500 ml,7798123971156,18240.0,"$18.240,00",20260602
Almacen,Almacen,aceite de oliva extra virgen nucete x 500 ml.,7792070001614,17479.0,"$17.479,00",20260602
Almacen,Almacen,aceite de oliva extra virgen viridian x 250 gm intenso,763571807323,14780.0,"$14.780,00",20260602
Almacen,Almacen,aceite de oliva extra virgen viridian x 500 ml clasica,40232789663,20388.0,"$20.388,00",20260602
Almacen,Almacen,aceite de oliva familia zuccardi x 250 ml. varieda,7791728246650,19207.0,"$19.207,00",20260602
Almacen,Almacen,aceite de oliva natura andino x 500 ml.,7790272008387,18550.0,"$18.550,00",20260602
Almacen,Almacen,aceite de oliva natura fuerte x 500 ml.,7790272008417,15900.0,"$15.900,00",20260602
Almacen,Almacen,aceite de oliva natura suave x 500 ml.,7790272008394,15900.0,"$15.900,00",20260602
Almacen,Almacen,aceite de oliva nucete clasico extra virgen x 250.,7792070001652,9918.0,"$9.918,00",20260602
Almacen,Almacen,aceite de oliva pignani clasico x 500 ml vidrio,7798089050254,14514.0,"$14.514,00",20260602
Almacen,Almacen,aceite de oliva pignani premium x 500 ml,7798183790063,19214.0,"$19.214,00",20260602
Almacen,Almacen,aceite de oliva zuccardi x 250 gm genovesa,7791728246537,14152.0,"$14.152,00",20260602
Almacen,Almacen,aceite de oliva zuccardi x 500 gm picual,7791728246582,24261.0,"$24.261,00",20260602
Almacen,Almacen,aceite de oliva zuccardi x 500 ml genovesa,7791728246544,24261.0,"$24.261,00",20260602
Almacen,Almacen,aceite de oliva zuelo x 500 ml. original,7791728022049,18903.0,"$18.903,00",20260602
Almacen,Almacen,aceite lira oliva x 500 ml extra virgen envase vidrio,7790070265258,15676.0,"$15.676,00",20260602
Almacen,Almacen,aceite natura girasol y oliva x 900 ml.,7790272000046,7109.0,"$7.109,00",20260602
Almacen,Almacen,aceite oliva extra virgen viridian x 500 ml intenso,742832320603,20388.0,"$20.388,00",20260602
Almacen,Almacen,aceitunas goya con pasta de salmon x 149 gm,41331014892,9280.0,"$9.280,00",20260602
Almacen,Almacen,aceitunas goya x 149 gm con anchoas,41331014915,9280.0,"$9.280,00",20260602
Almacen,Almacen,aceitunas goya x 149 gm con queso azul,41331015080,9280.0,"$9.280,00",20260602
Almacen,Almacen,aceitunas goya x 149 gm rellenas con pasta de atun,41331014908,9280.0,"$9.280,00",20260602
Almacen,Almacen,aceitunas marvavic en trozos con pimiento ppizza,7793551001970,3020.0,"$3.020,00",20260602
Almacen,Almacen,aceitunas marvavic negras con carozo x 160 gm,7793551001550,3001.0,"$3.001,00",20260602
Almacen,Almacen,aceitunas marvavic negras con carozo x kg.,2024580000005,17463.0,"$17.463,00",20260602
Almacen,Almacen,aceitunas marvavic negras griegas x kg.,2024600000008,26099.0,"$26.099,00",20260602
Almacen,Almacen,aceitunas marvavic negras sin carozo x kg.,2024590000002,19857.0,"$19.857,00",20260602
Almacen,Almacen,aceitunas marvavic rellenasmorron x 90gr,7793551000669,2249.0,"$2.249,00",20260602
Almacen,Almacen,aceitunas marvavic verdes con carozo x kg.,2024650000003,13752.0,"$13.752,00",20260602
Almacen,Almacen,aceitunas marvavic verdes descarozadas x kg.,2024640000006,18324.0,"$18.324,00",20260602
Almacen,Almacen,aceitunas marvavic verdes en rodajas x kg.,2024660000000,18276.0,"$18.276,00",20260602
Almacen,Almacen,aceitunas marvavic verdes fileteadas x 200 gr.,7793551001437,1875.0,"$1.875,00",20260602
Almacen,Almacen,aceitunas marvavic verdes rellenas x kg.,2024610000005,21829.0,"$21.829,00",20260602
Almacen,Almacen,aceitunas negras en rodajas nucete x 300 gr.,7792070011156,3350.0,"$3.350,00",20260602
Almacen,Almacen,aceitunas negras en salmuera marvavic x 200 gr.,7793551000188,5319.0,"$5.319,00",20260602
Almacen,Almacen,aceitunas negras enteras marvavic x 180 gr.,7793551001895,2703.0,"$2.703,00",20260602
Almacen,Almacen,aceitunas negras marvavic x 100 gr.,7793551000645,2108.0,"$2.108,00",20260602
Almacen,Almacen,aceitunas negras scarozo nucete light x 360 gr.,7792070004615,4683.0,"$4.683,00",20260602
Almacen,Almacen,aceitunas negras vanoli x 300 gr.,7790127000306,3462.0,"$3.462,00",20260602
Almacen,Almacen,aceitunas nucete  verdes doy pack mini x 90 gm d,7792070071693,1966.0,"$1.966,00",20260602
Almacen,Almacen,aceitunas nucete negra doy pack x 300 gm con carozo.,7792070011149,2872.0,"$2.872,00",20260602
Almacen,Almacen,aceitunas nucete negras con carozo x 200 gr.,7792070000532,4102.0,"$4.102,00",20260602
Almacen,Almacen,aceitunas nucete premium verdes descarozadas x 660 gm,7792070004851,9574.0,"$9.574,00",20260602
Almacen,Almacen,aceitunas nucete verdes con carozo sachet x 800 g.,7792070001133,6594.0,"$6.594,00",20260602
Almacen,Almacen,aceitunas nucete verdes doy pack x 90 gm mini,7792070071686,1479.0,"$1.479,00",20260602
Almacen,Almacen,aceitunas nucete verdes x 300 gm rodajas coy pack,7792070001287,2956.0,"$2.956,00",20260602
Almacen,Almacen,aceitunas nucete x 90 gm doy pack mini r,7792070071716,1870.0,"$1.870,00",20260602
Almacen,Almacen,aceitunas rellenas cmorron marvavic x 150 gr. dp,7793551001888,2926.0,"$2.926,00",20260602
Almacen,Almacen,aceitunas rellenas cmorron marvavic x 200 gr.,7793551003011,4926.0,"$4.926,00",20260602
Almacen,Almacen,aceitunas rellenas marvavic cmorron x 370 gr.,7793551001529,3251.0,"$3.251,00",20260602
Almacen,Almacen,aceitunas verdes con carozo nucete frasco x 330 gr,7792070004523,3596.0,"$3.596,00",20260602
Almacen,Almacen,aceitunas verdes condimentadas marvavic x 300 gr.,7793551000270,7879.0,"$7.879,00",20260602
Almacen,Almacen,aceitunas verdes descarozadas marvavic x 140 gr.,7793551001512,2847.0,"$2.847,00",20260602
Almacen,Almacen,aceitunas verdes descarozadas marvavic x 160 gr.,7793551003028,4336.0,"$4.336,00",20260602
Almacen,Almacen,aceitunas verdes descarozadas nucete premium x 360,7792070034353,4708.0,"$4.708,00",20260602
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 140 gr. doy,7793551001857,2722.0,"$2.722,00",20260602
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 150 gr.,7793551001567,2845.0,"$2.845,00",20260602
Almacen,Almacen,aceitunas verdes en rodajas marvavic x 180 gr.,7793551003035,4750.0,"$4.750,00",20260602
Almacen,Almacen,aceitunas verdes en rodajas vanoli x 190 gr.,7790127733549,2289.0,"$2.289,00",20260602
Almacen,Almacen,aceitunas verdes marvavic en trozos condim. ppiza,7793551001963,1976.0,"$1.976,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 100 gr.,7793551000607,1639.0,"$1.639,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 160 gr. doy pack,7793551001840,2341.0,"$2.341,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 180 gr.,7793551001536,2467.0,"$2.467,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 330 gr.,7793551000034,4014.0,"$4.014,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 420 gr.,7793551000041,7173.0,"$7.173,00",20260602
Almacen,Almacen,aceitunas verdes marvavic x 80 gr.,7793551000683,1913.0,"$1.913,00",20260602
Almacen,Almacen,aceitunas verdes nucete descarozadas light x 180 g,7792070004608,4136.0,"$4.136,00",20260602
Almacen,Almacen,aceitunas verdes nucete doy pack x 330 gr.,7792070001089,2681.0,"$2.681,00",20260602
Almacen,Almacen,aceitunas verdes nucete premium x 220 gr.,7792070000075,4282.0,"$4.282,00",20260602
Almacen,Almacen,aceitunas verdes nucete premium x 660 gr.,7792070000068,8704.0,"$8.704,00",20260602
Almacen,Almacen,aceitunas verdes rellenas cmorron nucete x 300 gr,7792070001126,4105.0,"$4.105,00",20260602
Almacen,Almacen,aceitunas verdes rellenas nucete premium x 360 gr.,7792070034391,5331.0,"$5.331,00",20260602
Almacen,Almacen,aceitunas verdes rellenas nucete premium x 400 gr.,7792070004899,10845.0,"$10.845,00",20260602
Almacen,Almacen,aceitunas verdes rellenas nucete x 200 gr.,7792070000495,4267.0,"$4.267,00",20260602
Almacen,Almacen,aceitunas verdes vanoli x 190 gr.,7790127731040,1492.0,"$1.492,00",20260602
Almacen,Almacen,aceitunas verdes vanoli x 300 gr.,7790127000269,2676.0,"$2.676,00",20260602
Almacen,Almacen,aceto balsamico casalta glaze reducc x 250 ml. 4 p,7790139100186,5824.0,"$5.824,00",20260602
Almacen,Almacen,aceto balsamico casalta glaze x 250 ml curry,7790139004613,5824.0,"$5.824,00",20260602
Almacen,Almacen,aceto balsamico casalta manzana x 400 ml.,7790139003371,5140.0,"$5.140,00",20260602
Almacen,Almacen,aceto balsamico casalta original x 250 ml.,7790139004330,5583.0,"$5.583,00",20260602
Almacen,Almacen,aceto balsamico cocinero x 250 ml. modena,7790070228031,2149.0,"$2.149,00",20260602
Almacen,Almacen,aceto balsamico dos anclas altavia gourmet x 250,7792900092966,6363.0,"$6.363,00",20260602
Almacen,Almacen,aceto balsamico dos anclas x 250 ml.,7792900000251,3124.0,"$3.124,00",20260602
Almacen,Almacen,aceto balsamico favinco x 250 ml.,7790139003425,3320.0,"$3.320,00",20260602
Almacen,Almacen,aceto balsamico favinco x 500 ml.,7790139002121,4820.0,"$4.820,00",20260602
Almacen,Almacen,aceto balsamico glaze casalta x 250 ml. ahumado,7790139004521,5583.0,"$5.583,00",20260602
Almacen,Almacen,aceto balsamico la toscana pet x 250 ml.,7798080522057,3524.0,"$3.524,00",20260602
Almacen,Almacen,aceto balsamico la toscana x 250 ml.,7798080521272,5034.0,"$5.034,00",20260602
Almacen,Almacen,aceto balsamico lira x 250 ml.,7790070231949,2419.0,"$2.419,00",20260602
Almacen,Almacen,aceto balsamico marvavic x 250 ml.,7793551002205,7629.0,"$7.629,00",20260602
Almacen,Almacen,aceto balsamico viridian x 250 ml.,742832320542,8687.0,"$8.687,00",20260602
Almacen,Almacen,aceto espeso favinco x 250 ml. ahumado,7790139004958,4469.0,"$4.469,00",20260602
Almacen,Almacen,aceto espeso favinco x 250 ml. original,7790139004941,4469.0,"$4.469,00",20260602
Almacen,Almacen,aceto espeso favinco x 500 ml. original,7790139004965,6845.0,"$6.845,00",20260602
Almacen,Almacen,aceto reduccion glaze casalta x 250 ml mostaza,7790139004606,5503.0,"$5.503,00",20260602
Almacen,Almacen,aderezo a base de mostaza aleluya x 180 gr. origina,7790158229639,2724.0,"$2.724,00",20260602
Almacen,Almacen,aderezo hellmann`s picante x 250 gr.,7794000008915,2599.0,"$2.599,00",20260602
Almacen,Almacen,aderezo hellmann`s picante x 340 gr.,7794000008922,3579.0,"$3.579,00",20260602
Almacen,Almacen,aderezo para ensalada  cocinero x 500 ml clasico,7790070265463,1749.0,"$1.749,00",20260602
Almacen,Almacen,aderezo para ensaladas tau coleslaw x 310 gr.dos anclas,7798146139052,4299.0,"$4.299,00",20260602
Almacen,Almacen,adobo para pizzas dos anclas x 25 gr.,7792900009223,1297.0,"$1.297,00",20260602
Almacen,Almacen,adobo ppizza la campagnol.x23,7790580135737,1191.0,"$1.191,00",20260602
Almacen,Almacen,aji triturado alicante x 25 gr.,7790150406915,1075.0,"$1.075,00",20260602
Almacen,Almacen,aji triturado alicante x 50 gr.,7790150406953,1935.0,"$1.935,00",20260602
Almacen,Almacen,aji triturado la campagnola x 48 gm,7790580136512,2226.0,"$2.226,00",20260602
Almacen,Almacen,ajies en vinagre marvavic x 120 gr.,7793551000294,5459.0,"$5.459,00",20260602
Almacen,Almacen,ajies en vinagre nucete x 330 gr.,7792070000754,5168.0,"$5.168,00",20260602
Almacen,Almacen,ajies marvavic en vinagre de alcohol x 220 gr.,7793551000300,9001.0,"$9.001,00",20260602
Almacen,Almacen,ajies marvavic enteros 900gr x kg.,2024670000007,34755.0,"$34.755,00",20260602
Almacen,Almacen,ajo badia asado x 170.1 gr,33844003906,15047.0,"$15.047,00",20260602
Almacen,Almacen,ajo triturado alicante x50gr.n,7790150411391,1758.0,"$1.758,00",20260602
Almacen,Almacen,ajo triturado la campagnola x 48 gr,7790580136123,1799.0,"$1.799,00",20260602
Almacen,Almacen,albahaca alicante x 20 gr.,7790150413005,1075.0,"$1.075,00",20260602
Almacen,Almacen,alcaparras gentleman x 110 gr.,7790645002462,3102.0,"$3.102,00",20260602
Almacen,Almacen,alcaparras marvavic frasco x 100 gm,7793551002830,4679.0,"$4.679,00",20260602
Almacen,Almacen,alf. cofler block x60gr,7790040659605,2084.0,"$2.084,00",20260602
Almacen,Almacen,alf.bon o bon x40gr.negro,7790040613706,1146.0,"$1.146,00",20260602
Almacen,Almacen,alf.bon o bon x6u.negro,7790040613904,5549.0,"$5.549,00",20260602
Almacen,Almacen,alf.bon o bon x6unid.mini,7790040129764,2659.0,"$2.659,00",20260602
Almacen,Almacen,alf.cofler block x6unid.,7790040143630,6210.0,"$6.210,00",20260602
Almacen,Almacen,alf.cofler x40gr.mousse,7790040143647,1146.0,"$1.146,00",20260602
Almacen,Almacen,alf.minitorta x69gr.clasico,7790040133587,2084.0,"$2.084,00",20260602
Almacen,Almacen,alf.tofi x73gr.negro,7790040484801,1908.0,"$1.908,00",20260602
Almacen,Almacen,alfajor blanco y negro x 73 gm negro,7790040375000,2084.0,"$2.084,00",20260602
Almacen,Almacen,alfajor blano,7790040991910,2084.0,"$2.084,00",20260602
Almacen,Almacen,alfajor bon o bon x 60 gm triple,7790040148840,2084.0,"$2.084,00",20260602
Almacen,Almacen,alfajor cachafaz blanco x 6 unid.,7798128000493,13836.0,"$13.836,00",20260602
Almacen,Almacen,alfajor cachafaz chocolate x 6 unid.,7798128000479,13836.0,"$13.836,00",20260602
Almacen,Almacen,alfajor cachafaz mousse de chocolate x 6 unid.,7798128000257,13836.0,"$13.836,00",20260602
Almacen,Almacen,alfajor chocoarroz 6 x 25 gm sabor pistacho,7790070104403,7119.0,"$7.119,00",20260602
Almacen,Almacen,alfajor chocoarroz 6 x 36 gm dulce de leche,7790070103314,6239.0,"$6.239,00",20260602
Almacen,Almacen,alfajor chocoarroz limon x 6 unid.,7790070418265,4819.0,"$4.819,00",20260602
Almacen,Almacen,alfajor chocotorta x 71 gm,7790040150072,1907.0,"$1.907,00",20260602
Almacen,Almacen,alfajor cofler block x 40 gr.,7790040143654,1251.0,"$1.251,00",20260602
Almacen,Almacen,alfajor cofler x 60 gr choco creamy,7790040150010,1876.0,"$1.876,00",20260602
Almacen,Almacen,alfajor milka mousse triple x 55 gr.,77903785,2114.0,"$2.114,00",20260602
Almacen,Almacen,alfajor milka mousse x 42 gr.,7622300759506,1501.0,"$1.501,00",20260602
Almacen,Almacen,alfajor milka mousse x 6 unid. chocolate,7622300759490,8877.0,"$8.877,00",20260602
Almacen,Almacen,alfajor minitorta aguila coco,7790040133600,2084.0,"$2.084,00",20260602
Almacen,Almacen,alfajor santafesino deubel triple x 12 unid.,7791696001121,12611.0,"$12.611,00",20260602
Almacen,Almacen,alfajor shot simple x 44 gm pasta de mani,7622202304705,1502.0,"$1.502,00",20260602
Almacen,Almacen,alfajor terrabusi clasico x 70 gr.,77903792,2114.0,"$2.114,00",20260602
Almacen,Almacen,alfajor terrabusi glaseado x 38 gr.,7622300202859,1279.0,"$1.279,00",20260602
Almacen,Almacen,alfajor terrabusi sin gluten x 55 gm,7622202296291,1929.0,"$1.929,00",20260602
Almacen,Almacen,alfajor terrabusi x6 chocolate,7622300742584,8291.0,"$8.291,00",20260602
Almacen,Almacen,alfajor terrabusi x6 glaseado,7622300742621,7469.0,"$7.469,00",20260602
Almacen,Almacen,alfajor terrabusi x70gr.torta,77903860,1999.0,"$1.999,00",20260602
Almacen,Almacen,alfajor tofi negro x 6 unid.,7790040117143,4968.0,"$4.968,00",20260602
Almacen,Almacen,almendras peladas zyma x 150 gr.,7798130190021,7983.0,"$7.983,00",20260602
Almacen,Almacen,almendras peladas zyma x 300 gr.,7798130191400,12467.0,"$12.467,00",20260602
Almacen,Almacen,almendras sin cascara x kg.,2011770000006,34230.0,"$34.230,00",20260602
Almacen,Almacen,almidon de maiz maizena x 220 gr.,7794000007451,2079.0,"$2.079,00",20260602
Almacen,Almacen,almidon de maiz maizena x 500 gr.,7794000007468,3449.0,"$3.449,00",20260602
Almacen,Almacen,almidon de maiz yuspe x 500 gr.,7794980363837,2316.0,"$2.316,00",20260602
Almacen,Almacen,anana morixe x 836 gm rodajas finas,7790199605607,6776.0,"$6.776,00",20260602
Almacen,Almacen,ananas en trozos comunes gentleman x 825 gr.,7790645003322,6338.0,"$6.338,00",20260602
Almacen,Almacen,anchoas en aceite x kg.,2025820000007,129275.0,"$129.275,00",20260602
Almacen,Almacen,ani.cereal pura vida x200g.fru,7798309870297,1920.0,"$1.920,00",20260602
Almacen,Almacen,anis granos alicante x25gr.,7790150420331,1213.0,"$1.213,00",20260602
Almacen,Almacen,antipasto vegetal en aceite marvavic x 250 gr.,7793551000539,7568.0,"$7.568,00",20260602
Almacen,Almacen,aromatizante artificial yuspe limon x 110 cc,7794980368504,1606.0,"$1.606,00",20260602
Almacen,Almacen,aromatizante artificial yuspe naranja x 110 cc,7794980368535,1606.0,"$1.606,00",20260602
Almacen,Almacen,arroz doble carolina trimacer x 1 kg.,7794836000015,2517.0,"$2.517,00",20260602
Almacen,Almacen,arroz doble carolina trimacer x 500 gr.,7794836000022,1259.0,"$1.259,00",20260602
Almacen,Almacen,arroz don elio doble carolina x 500 gr.,7798048720266,1510.0,"$1.510,00",20260602
Almacen,Almacen,arroz gallo largo fino x1kg.bolsa,7790070431448,2109.0,"$2.109,00",20260602
Almacen,Almacen,arroz gallo oro x 1 kg.,7790070431417,2329.0,"$2.329,00",20260602
Almacen,Almacen,arroz gallo oro x 500 gr.,7790070433114,1229.0,"$1.229,00",20260602
Almacen,Almacen,arroz l.egip.x500gr.fort.doble,7790681001139,1628.0,"$1.628,00",20260602
Almacen,Almacen,arroz largo fino 00000 la egipciana x 500 gr.,7790681002150,1183.0,"$1.183,00",20260602
Almacen,Almacen,arroz largo fino maria x 1 kg.,7790387070019,1339.0,"$1.339,00",20260602
Almacen,Almacen,arroz largo fino maria x 500 gr.,7790387070026,709.0,"$709,00",20260602
Almacen,Almacen,arroz largo fino mocovi estuche x 1 kg.,7794580000248,1857.0,"$1.857,00",20260602
Almacen,Almacen,arroz largo fino tio quico x 1 kg.,7794836000107,1573.0,"$1.573,00",20260602
Almacen,Almacen,arroz largo fino trimacer 00000 x 1 kg.,7794836000046,1888.0,"$1.888,00",20260602
Almacen,Almacen,arroz largo fino trimacer 00000 x 500 gr.,7794836000053,1022.0,"$1.022,00",20260602
Almacen,Almacen,arroz lucchetti doble carolina x 1 kg.,7790070431462,3529.0,"$3.529,00",20260602
Almacen,Almacen,arroz lucchetti parb.sel.bol1k,7790070431509,2489.0,"$2.489,00",20260602
Almacen,Almacen,arroz lucchetti parb.sel.x500g,7790070431516,1312.0,"$1.312,00",20260602
Almacen,Almacen,arroz lucchetti x1kg.l.fino,7790070431486,2199.0,"$2.199,00",20260602
Almacen,Almacen,arroz lucchetti x500gr.l.fino,7790070431493,1185.0,"$1.185,00",20260602
Almacen,Almacen,arroz maximo largo fino x 1 kg.,7790070412126,2109.0,"$2.109,00",20260602
Almacen,Almacen,arroz maximo largo fino x 500 gr.,7790070412171,958.0,"$958,00",20260602
Almacen,Almacen,arroz mocovi doble carolina x 500 gr.,7794580003072,1175.0,"$1.175,00",20260602
Almacen,Almacen,arroz mocovi largo fino x 500 gr.,7794580003041,740.0,"$740,00",20260602
Almacen,Almacen,arroz mocovi x 1 kilo largo fino,7794580003058,1409.0,"$1.409,00",20260602
Almacen,Almacen,arroz mocovi x 500 gr largo fino estuche,7794580000040,976.0,"$976,00",20260602
Almacen,Almacen,arroz mocovi x 500 gr. doble carolina,7794580000026,1349.0,"$1.349,00",20260602
Almacen,Almacen,arroz vincha de oro largo fino x 1 kg.,7794580000255,1245.0,"$1.245,00",20260602
Almacen,Almacen,arvejas la egipciana,7790681001177,1219.0,"$1.219,00",20260602
Almacen,Almacen,arvejas partidas la egipciana x 400 gr.,7790681000316,1392.0,"$1.392,00",20260602
Almacen,Almacen,arvejas partidas las achiras x 400 gr.,7790681000200,1182.0,"$1.182,00",20260602
Almacen,Almacen,arvejas sec.rem.arcor x300gr.,7790580132392,1097.0,"$1.097,00",20260602
Almacen,Almacen,arvejas sec.rem.l.campagn.x300,7793360132384,1261.0,"$1.261,00",20260602
Almacen,Almacen,arvejas secas enteras la egipciana x 500 gr.,7790681000309,1392.0,"$1.392,00",20260602
Almacen,Almacen,atun caracas x170gr.desm.aceit,7790645001809,1299.0,"$1.299,00",20260602
Almacen,Almacen,atun desmenuzado natural morixe x 170 gm,7790199604785,1646.0,"$1.646,00",20260602
Almacen,Almacen,atun desmunuzado morixe en aceite x 170 gm,7790199604792,1646.0,"$1.646,00",20260602
Almacen,Almacen,atun en aceite en lomo la campagnola x 170 gr.,7790580131357,5432.0,"$5.432,00",20260602
Almacen,Almacen,atun la campagnola x 170 gm ahumado,7790580143718,5582.0,"$5.582,00",20260602
Almacen,Almacen,avellanas con chocolate con leche nestle x 80 gm,8445291996731,3240.0,"$3.240,00",20260602
Almacen,Almacen,avena arrollada tradicional don elio x 400 gr.,7798048720228,1803.0,"$1.803,00",20260602
Almacen,Almacen,avena instantanea don elio400g,7798048721553,1877.0,"$1.877,00",20260602
Almacen,Almacen,avena instantanea granix x 400 gr.,7790045823575,3397.0,"$3.397,00",20260602
Almacen,Almacen,avena l.egip.arr.trad.x300gr.,7790681002174,2057.0,"$2.057,00",20260602
Almacen,Almacen,avena l.egip.x300gr.,7790681000927,2204.0,"$2.204,00",20260602
Almacen,Almacen,avena quaker x470gr.ext.fina,7792170555512,3261.0,"$3.261,00",20260602
Almacen,Almacen,avena tradicional granix x 400 gr.,7790045823568,3177.0,"$3.177,00",20260602
Almacen,Almacen,azafran alicante x2unid.,7790150425251,6977.0,"$6.977,00",20260602
Almacen,Almacen,azafran sabor 15 x 4 unid.,7798042263691,1960.0,"$1.960,00",20260602
Almacen,Almacen,azucar chango bajas calorias x 500 gr.,7791100046137,2751.0,"$2.751,00",20260602
Almacen,Almacen,azucar chango organico x 1 kg.,7791100000450,4499.0,"$4.499,00",20260602
Almacen,Almacen,azucar comun chango x 1 kg.,7791100000481,1679.0,"$1.679,00",20260602
Almacen,Almacen,azucar hileret x 250 gm light,7794940000550,1789.0,"$1.789,00",20260602
Almacen,Almacen,azucar hileret x 500 gm light,7794940000536,3004.0,"$3.004,00",20260602
Almacen,Almacen,azucar impalpable jeraco x 200 gr.,7797109000019,991.0,"$991,00",20260602
Almacen,Almacen,azucar impalpable jeraco x 400 gr.,7797109000026,1982.0,"$1.982,00",20260602
Almacen,Almacen,azucar impalpable yuspe x 250 gr,7794980932255,1777.0,"$1.777,00",20260602
Almacen,Almacen,azucar la muneca x 1 kg.,7798106640017,1389.0,"$1.389,00",20260602
Almacen,Almacen,azucar light equalsweet x 500 gr.,7792129003286,7213.0,"$7.213,00",20260602
Almacen,Almacen,azucar negra dos anclas x 300 gm,7792900990637,2975.16,"$2.975,16",20260602
Almacen,Almacen,azucar negra grandiet x 500 gr.,7797330100403,3805.0,"$3.805,00",20260602
Almacen,Almacen,bano de reposteria aguila rosa x 150 gr. sabor fra,7790580133764,3622.0,"$3.622,00",20260602
Almacen,Almacen,bano de reposteria aguila semiamargo x 150 gr.,7790580131487,3622.0,"$3.622,00",20260602
Almacen,Almacen,bano de reposteria dos anclas semiamargo x 150 gr.,7792900916606,3444.0,"$3.444,00",20260602
Almacen,Almacen,bano repost.aguila x150gr.blanc,7790580131494,3622.0,"$3.622,00",20260602
Almacen,Almacen,bano repost.aguila x150gr.cele,7790580133641,3622.0,"$3.622,00",20260602
Almacen,Almacen,bano repost.aguila x150gr.leche,7790580131470,3622.0,"$3.622,00",20260602
Almacen,Almacen,barbacoa hellmanns x 250 gr dp,7794000007802,2518.0,"$2.518,00",20260602
Almacen,Almacen,barbacoa hellmanns x 400 gm plastica,7794000007796,4379.0,"$4.379,00",20260602
